model-1579134871,1579134947.138,0.84,0.14,0.76,0.17
model-1579134871,1579134947.212,0.81,0.12,0.72,0.19
model-1579134871,1579134947.287,0.72,0.18,0.79,0.18
model-1579134871,1579134947.358,0.72,0.2,0.81,0.15
model-1579134871,1579134947.454,0.8,0.18,0.77,0.16
model-1579134871,1579134947.551,0.77,0.17,0.83,0.13
model-1579134871,1579134947.626,0.8,0.13,0.73,0.2
model-1579134871,1579134947.696,0.8,0.14,0.75,0.16
model-1579134871,1579134947.767,0.83,0.14,0.82,0.14
model-1579134871,1579134947.842,0.8,0.14,0.73,0.16
model-1579134871,1579134947.918,0.77,0.18,0.77,0.17
model-1579134871,1579134947.991,0.75,0.16,0.74,0.17
model-1579134871,1579134948.079,0.85,0.12,0.8,0.15
model-1579134871,1579134948.153,0.72,0.19,0.71,0.2
model-1579134871,1579134948.227,0.72,0.18,0.77,0.16
model-1579134871,1579134948.297,0.76,0.16,0.82,0.15
model-1579134871,1579134948.387,0.73,0.19,0.76,0.17
model-1579134871,1579134948.459,0.8,0.17,0.71,0.17
model-1579134871,1579134948.531,0.76,0.18,0.68,0.22
model-1579134871,1579134948.625,0.68,0.19,0.74,0.16
model-1579134871,1579134948.697,0.81,0.13,0.71,0.2
model-1579134871,1579134948.766,0.71,0.19,0.71,0.2
model-1579134871,1579134948.842,0.87,0.1,0.68,0.21
model-1579134871,1579134948.919,0.77,0.18,0.78,0.18
model-1579134871,1579134949.019,0.75,0.18,0.8,0.14
model-1579134871,1579134949.111,0.68,0.21,0.77,0.17
model-1579134871,1579134949.21,0.77,0.15,0.74,0.16
model-1579134871,1579134949.3,0.83,0.14,0.71,0.19
model-1579134871,1579134949.376,0.72,0.16,0.77,0.16
model-1579134871,1579134949.455,0.7,0.18,0.83,0.13
model-1579134871,1579134949.529,0.7,0.18,0.83,0.13
model-1579134871,1579134949.598,0.73,0.16,0.79,0.14
model-1579134871,1579134949.693,0.75,0.16,0.77,0.15
model-1579134871,1579134949.788,0.78,0.15,0.75,0.17
model-1579134871,1579134949.863,0.8,0.13,0.71,0.17
model-1579134871,1579134949.934,0.86,0.13,0.73,0.16
model-1579134871,1579134950.011,0.79,0.16,0.78,0.16
model-1579134871,1579134950.086,0.78,0.16,0.8,0.15
model-1579134871,1579134950.161,0.84,0.14,0.73,0.17
model-1579134871,1579134950.233,0.83,0.12,0.78,0.15
model-1579134871,1579134950.306,0.76,0.16,0.78,0.16
model-1579134871,1579134950.379,0.74,0.16,0.76,0.16
model-1579134871,1579134950.459,0.87,0.1,0.83,0.14
model-1579134871,1579134950.535,0.78,0.17,0.79,0.15
model-1579134871,1579134950.607,0.76,0.16,0.75,0.17
model-1579134871,1579134950.681,0.78,0.15,0.73,0.19
model-1579134871,1579134950.775,0.8,0.14,0.79,0.15
model-1579134871,1579134950.869,0.77,0.14,0.81,0.14
model-1579134871,1579134950.942,0.84,0.12,0.73,0.18
model-1579134871,1579134951.013,0.8,0.13,0.79,0.16
model-1579134871,1579134951.082,0.83,0.11,0.81,0.13
model-1579134871,1579134951.152,0.83,0.11,0.76,0.17
model-1579134871,1579134951.228,0.85,0.12,0.77,0.17
model-1579134871,1579134951.321,0.8,0.12,0.8,0.16
model-1579134871,1579134951.418,0.75,0.15,0.79,0.16
model-1579134871,1579134951.532,0.75,0.17,0.84,0.13
model-1579134871,1579134951.609,0.81,0.14,0.75,0.16
model-1579134871,1579134951.704,0.84,0.13,0.73,0.18
model-1579134871,1579134951.778,0.82,0.15,0.8,0.14
model-1579134871,1579134951.848,0.75,0.18,0.84,0.14
model-1579134871,1579134951.94,0.83,0.14,0.81,0.15
model-1579134871,1579134952.035,0.76,0.16,0.75,0.17
model-1579134871,1579134952.11,0.81,0.16,0.83,0.13
model-1579134871,1579134952.18,0.84,0.11,0.74,0.16
model-1579134871,1579134952.254,0.77,0.16,0.79,0.15
model-1579134871,1579134952.328,0.79,0.15,0.73,0.19
model-1579134871,1579134952.424,0.81,0.14,0.79,0.15
model-1579134871,1579134952.519,0.76,0.16,0.8,0.16
model-1579134871,1579134952.595,0.75,0.17,0.71,0.17
model-1579134871,1579134952.669,0.82,0.14,0.75,0.17
model-1579134871,1579134952.744,0.79,0.14,0.76,0.18
model-1579134871,1579134952.815,0.72,0.17,0.73,0.18
model-1579134871,1579134952.89,0.74,0.18,0.72,0.2
model-1579134871,1579134952.967,0.73,0.18,0.75,0.16
model-1579134871,1579134953.064,0.85,0.12,0.78,0.16
model-1579134871,1579134953.16,0.78,0.16,0.8,0.14
model-1579134871,1579134953.253,0.75,0.16,0.77,0.17
model-1579134871,1579134953.346,0.78,0.15,0.74,0.16
model-1579134871,1579134953.44,0.8,0.14,0.8,0.14
model-1579134871,1579134953.536,0.73,0.18,0.77,0.17
model-1579134871,1579134953.609,0.77,0.15,0.79,0.15
model-1579134871,1579134953.702,0.78,0.16,0.83,0.13
model-1579134871,1579134953.777,0.75,0.15,0.87,0.12
model-1579134871,1579134953.846,0.83,0.15,0.74,0.17
model-1579134871,1579134953.962,0.73,0.17,0.81,0.14
model-1579134871,1579134954.053,0.82,0.13,0.74,0.17
model-1579134871,1579134954.132,0.75,0.17,0.75,0.16
model-1579134871,1579134954.206,0.86,0.12,0.79,0.15
model-1579134871,1579134954.281,0.75,0.16,0.76,0.17
model-1579134871,1579134954.352,0.76,0.17,0.73,0.16
model-1579134871,1579134954.447,0.83,0.13,0.72,0.18
model-1579134871,1579134954.52,0.75,0.15,0.78,0.16
model-1579134871,1579134954.597,0.76,0.16,0.74,0.18
model-1579134871,1579134954.672,0.8,0.13,0.76,0.16
model-1579134871,1579134954.745,0.78,0.15,0.76,0.17
model-1579134871,1579134954.815,0.76,0.15,0.73,0.19
model-1579134871,1579134954.887,0.79,0.15,0.74,0.18
model-1579134871,1579134954.982,0.83,0.12,0.76,0.17
model-1579134871,1579134955.063,0.78,0.15,0.78,0.16
model-1579134871,1579134955.156,0.86,0.12,0.76,0.17
model-1579134871,1579134955.233,0.73,0.17,0.76,0.17
model-1579134871,1579134955.325,0.82,0.13,0.71,0.18
model-1579134871,1579134955.401,0.69,0.21,0.76,0.15
model-1579134871,1579134955.476,0.73,0.18,0.79,0.14
model-1579134871,1579134955.548,0.79,0.15,0.79,0.14
model-1579134871,1579134955.617,0.82,0.13,0.79,0.14
model-1579134871,1579134955.71,0.68,0.2,0.75,0.17
model-1579134871,1579134955.789,0.8,0.14,0.78,0.17
model-1579134871,1579134955.869,0.75,0.18,0.76,0.16
model-1579134871,1579134955.947,0.78,0.16,0.78,0.17
model-1579134871,1579134956.022,0.77,0.16,0.79,0.16
model-1579134871,1579134956.098,0.75,0.17,0.73,0.18
model-1579134871,1579134956.174,0.78,0.15,0.79,0.15
model-1579134871,1579134956.246,0.77,0.17,0.78,0.16
model-1579134871,1579134956.322,0.76,0.16,0.68,0.22
model-1579134871,1579134956.4,0.73,0.21,0.73,0.18
model-1579134871,1579134956.476,0.79,0.15,0.82,0.13
model-1579134871,1579134956.549,0.75,0.19,0.7,0.19
model-1579134871,1579134956.621,0.76,0.13,0.76,0.16
model-1579134871,1579134956.709,0.75,0.18,0.73,0.17
model-1579134871,1579134956.782,0.66,0.19,0.75,0.18
model-1579134871,1579134956.852,0.74,0.16,0.77,0.15
model-1579134871,1579134956.943,0.75,0.16,0.72,0.18
model-1579134871,1579134957.016,0.81,0.14,0.77,0.17
model-1579134871,1579134957.091,0.74,0.17,0.77,0.16
model-1579134871,1579134957.164,0.72,0.17,0.83,0.14
model-1579134871,1579134957.239,0.81,0.15,0.77,0.15
model-1579134871,1579134957.311,0.76,0.15,0.8,0.15
model-1579134871,1579134957.386,0.8,0.16,0.79,0.16
model-1579134871,1579134957.478,0.82,0.16,0.72,0.21
model-1579134871,1579134957.593,0.75,0.17,0.8,0.16
model-1579134871,1579134957.689,0.75,0.19,0.75,0.16
model-1579134871,1579134957.763,0.81,0.15,0.73,0.18
model-1579134871,1579134957.837,0.72,0.19,0.79,0.15
model-1579134871,1579134957.911,0.77,0.15,0.74,0.18
model-1579134871,1579134957.982,0.74,0.17,0.74,0.17
model-1579134871,1579134958.065,0.82,0.13,0.78,0.16
model-1579134871,1579134958.138,0.8,0.14,0.76,0.16
model-1579134871,1579134958.212,0.8,0.15,0.74,0.17
model-1579134871,1579134958.284,0.88,0.11,0.73,0.19
model-1579134871,1579134958.356,0.74,0.15,0.77,0.16
model-1579134871,1579134958.431,0.78,0.16,0.79,0.15
model-1579134871,1579134958.506,0.74,0.16,0.77,0.16
model-1579134871,1579134958.601,0.76,0.17,0.75,0.18
model-1579134871,1579134958.675,0.75,0.18,0.7,0.19
model-1579134871,1579134958.749,0.8,0.15,0.78,0.16
model-1579134871,1579134958.842,0.82,0.14,0.76,0.15
model-1579134871,1579134958.937,0.81,0.15,0.74,0.18
model-1579134871,1579134959.014,0.83,0.11,0.82,0.14
model-1579134871,1579134959.086,0.83,0.13,0.78,0.14
model-1579134871,1579134959.157,0.83,0.13,0.75,0.19
model-1579134871,1579134959.233,0.76,0.17,0.78,0.15
model-1579134871,1579134959.308,0.81,0.14,0.72,0.16
model-1579134871,1579134959.381,0.82,0.13,0.78,0.15
model-1579134871,1579134959.454,0.77,0.16,0.75,0.15
model-1579134871,1579134959.528,0.82,0.15,0.85,0.15
model-1579134871,1579134959.607,0.85,0.12,0.8,0.14
model-1579134871,1579134959.682,0.84,0.12,0.64,0.23
model-1579134871,1579134959.756,0.71,0.2,0.71,0.2
model-1579134871,1579134959.826,0.74,0.19,0.76,0.16
model-1579134871,1579134959.904,0.75,0.17,0.78,0.15
model-1579134871,1579134959.981,0.81,0.15,0.69,0.17
model-1579134871,1579134960.055,0.73,0.19,0.78,0.16
model-1579134871,1579134960.132,0.79,0.16,0.72,0.18
model-1579134871,1579134960.207,0.73,0.16,0.8,0.14
model-1579134871,1579134960.282,0.78,0.17,0.76,0.16
model-1579134871,1579134960.355,0.75,0.19,0.81,0.16
model-1579134871,1579134960.426,0.84,0.12,0.75,0.16
model-1579134871,1579134960.521,0.73,0.17,0.78,0.15
model-1579134871,1579134960.616,0.76,0.16,0.68,0.21
model-1579134871,1579134960.711,0.76,0.15,0.76,0.16
model-1579134871,1579134960.785,0.71,0.19,0.75,0.19
model-1579134871,1579134960.858,0.8,0.15,0.76,0.15
model-1579134871,1579134960.934,0.83,0.13,0.81,0.15
model-1579134871,1579134961.01,0.81,0.14,0.78,0.15
model-1579134871,1579134961.085,0.83,0.12,0.79,0.15
model-1579134871,1579134961.157,0.84,0.15,0.77,0.16
model-1579134871,1579134961.228,0.85,0.12,0.73,0.19
model-1579134871,1579134961.305,0.81,0.14,0.72,0.2
model-1579134871,1579134961.378,0.75,0.17,0.77,0.17
model-1579134871,1579134961.455,0.75,0.17,0.74,0.18
model-1579134871,1579134961.525,0.76,0.16,0.75,0.17
model-1579134871,1579134961.62,0.8,0.13,0.75,0.18
model-1579134871,1579134961.736,0.86,0.11,0.83,0.12
model-1579134871,1579134961.812,0.81,0.13,0.77,0.15
model-1579134871,1579134961.886,0.74,0.18,0.84,0.13
model-1579134871,1579134961.982,0.82,0.15,0.78,0.14
model-1579134871,1579134962.076,0.83,0.11,0.8,0.14
model-1579134871,1579134962.152,0.69,0.19,0.74,0.15
model-1579134871,1579134962.225,0.85,0.13,0.79,0.13
model-1579134871,1579134962.302,0.8,0.16,0.82,0.13
model-1579134871,1579134962.378,0.81,0.13,0.79,0.17
model-1579134871,1579134962.439,0.83,0.14,0.86,0.13
model-1579134871,1579134962.517,0.72,0.2,0.77,0.16
model-1579134871,1579134962.589,0.78,0.14,0.75,0.18
model-1579134871,1579134962.664,0.77,0.16,0.79,0.16
model-1579134871,1579134962.741,0.77,0.16,0.65,0.25
model-1579134871,1579134962.816,0.78,0.17,0.69,0.2
model-1579134871,1579134962.89,0.81,0.15,0.7,0.19
model-1579134871,1579134962.963,0.74,0.19,0.8,0.13
model-1579134871,1579134963.039,0.81,0.14,0.8,0.14
model-1579134871,1579134963.117,0.83,0.14,0.76,0.16
model-1579134871,1579134963.191,0.77,0.14,0.78,0.17
model-1579134871,1579134963.265,0.76,0.16,0.75,0.16
model-1579134871,1579134963.34,0.7,0.18,0.81,0.14
model-1579134871,1579134963.416,0.8,0.13,0.81,0.15
model-1579134871,1579134963.503,0.8,0.14,0.76,0.16
model-1579134871,1579134963.602,0.81,0.15,0.75,0.16
model-1579134871,1579134963.717,0.67,0.19,0.77,0.17
model-1579134871,1579134963.789,0.77,0.16,0.67,0.21
model-1579134871,1579134963.862,0.83,0.15,0.75,0.18
model-1579134871,1579134963.937,0.79,0.14,0.73,0.18
model-1579134871,1579134964.011,0.76,0.15,0.8,0.14
model-1579134871,1579134964.086,0.84,0.13,0.68,0.21
model-1579134871,1579134964.179,0.77,0.15,0.75,0.18
model-1579134871,1579134964.293,0.74,0.19,0.74,0.18
model-1579134871,1579134964.409,0.8,0.14,0.71,0.2
model-1579134871,1579134964.505,0.79,0.14,0.76,0.15
model-1579134871,1579134964.582,0.79,0.18,0.74,0.19
model-1579134871,1579134964.658,0.84,0.13,0.79,0.16
model-1579134871,1579134964.729,0.79,0.15,0.83,0.13
model-1579134871,1579134964.806,0.78,0.14,0.75,0.17
model-1579134871,1579134964.883,0.83,0.13,0.74,0.16
model-1579134871,1579134964.955,0.8,0.14,0.79,0.16
model-1579134871,1579134965.028,0.72,0.16,0.78,0.16
model-1579134871,1579134965.105,0.87,0.12,0.74,0.18
model-1579134871,1579134965.182,0.84,0.11,0.79,0.16
model-1579134871,1579134965.257,0.78,0.15,0.85,0.12
model-1579134871,1579134965.328,0.75,0.18,0.74,0.17
model-1579134871,1579134965.405,0.8,0.16,0.76,0.16
model-1579134871,1579134965.481,0.77,0.17,0.75,0.16
model-1579134871,1579134965.556,0.83,0.13,0.8,0.13
model-1579134871,1579134965.628,0.79,0.15,0.7,0.21
model-1579134871,1579134965.704,0.84,0.14,0.82,0.15
model-1579134871,1579134965.792,0.8,0.13,0.76,0.17
model-1579134871,1579134965.887,0.74,0.18,0.81,0.13
model-1579134871,1579134965.958,0.8,0.15,0.74,0.18
model-1579134871,1579134966.034,0.85,0.11,0.84,0.13
model-1579134871,1579134966.109,0.74,0.18,0.71,0.18
model-1579134871,1579134966.185,0.77,0.17,0.71,0.19
model-1579134871,1579134966.278,0.79,0.15,0.76,0.15
model-1579134871,1579134966.352,0.76,0.18,0.82,0.15
model-1579134871,1579134966.438,0.79,0.14,0.74,0.19
model-1579134871,1579134966.515,0.78,0.16,0.76,0.17
model-1579134871,1579134966.588,0.79,0.15,0.7,0.18
model-1579134871,1579134966.684,0.82,0.13,0.76,0.17
model-1579134871,1579134966.766,0.74,0.17,0.72,0.2
model-1579134871,1579134966.843,0.86,0.1,0.71,0.19
model-1579134871,1579134966.919,0.78,0.17,0.68,0.21
model-1579134871,1579134966.993,0.76,0.17,0.77,0.17
model-1579134871,1579134967.063,0.71,0.21,0.83,0.13
model-1579134871,1579134967.149,0.83,0.13,0.79,0.14
model-1579134871,1579134967.231,0.87,0.12,0.77,0.16
model-1579134871,1579134967.306,0.85,0.13,0.78,0.16
model-1579134871,1579134967.381,0.75,0.17,0.7,0.2
model-1579134871,1579134967.454,0.76,0.15,0.74,0.18
model-1579134871,1579134967.525,0.77,0.13,0.74,0.17
model-1579134871,1579134967.596,0.8,0.14,0.7,0.18
model-1579134871,1579134967.667,0.83,0.13,0.75,0.17
model-1579134871,1579134967.741,0.82,0.12,0.8,0.16
model-1579134871,1579134967.825,0.83,0.13,0.81,0.15
model-1579134871,1579134967.897,0.82,0.15,0.78,0.15
model-1579134871,1579134967.968,0.82,0.13,0.77,0.16
model-1579134871,1579134968.043,0.8,0.13,0.7,0.18
model-1579134871,1579134968.12,0.85,0.11,0.79,0.16
model-1579134871,1579134968.192,0.78,0.15,0.8,0.14
model-1579134871,1579134968.272,0.77,0.15,0.81,0.15
model-1579134871,1579134968.35,0.9,0.08,0.77,0.17
model-1579134871,1579134968.423,0.81,0.16,0.74,0.17
model-1579134871,1579134968.496,0.81,0.14,0.76,0.16
model-1579134871,1579134968.567,0.79,0.14,0.77,0.14
model-1579134871,1579134968.646,0.81,0.14,0.81,0.14
model-1579134871,1579134968.722,0.77,0.13,0.77,0.15
model-1579134871,1579134968.795,0.86,0.1,0.77,0.15
model-1579134871,1579134968.865,0.82,0.13,0.8,0.13
model-1579134871,1579134968.938,0.86,0.11,0.8,0.16
model-1579134871,1579134969.012,0.83,0.11,0.77,0.16
model-1579134871,1579134969.108,0.87,0.1,0.81,0.14
model-1579134871,1579134969.199,0.85,0.1,0.77,0.17
model-1579134871,1579134969.274,0.79,0.15,0.76,0.14
model-1579134871,1579134969.349,0.81,0.14,0.82,0.13
model-1579134871,1579134969.432,0.86,0.1,0.76,0.15
model-1579134871,1579134969.52,0.84,0.11,0.79,0.15
model-1579134871,1579134969.596,0.8,0.13,0.79,0.15
model-1579134871,1579134969.666,0.8,0.14,0.75,0.16
model-1579134871,1579134969.741,0.88,0.11,0.78,0.14
model-1579134871,1579134969.817,0.8,0.15,0.75,0.15
model-1579134871,1579134969.889,0.79,0.14,0.78,0.16
model-1579134871,1579134969.983,0.85,0.11,0.78,0.14
model-1579134871,1579134970.101,0.83,0.14,0.76,0.18
model-1579134871,1579134970.214,0.8,0.13,0.8,0.15
model-1579134871,1579134970.289,0.77,0.15,0.72,0.17
model-1579134871,1579134970.359,0.8,0.13,0.74,0.15
model-1579134871,1579134970.453,0.77,0.17,0.75,0.15
model-1579134871,1579134970.529,0.85,0.12,0.7,0.2
model-1579134871,1579134970.604,0.77,0.14,0.75,0.15
model-1579134871,1579134970.678,0.8,0.15,0.7,0.2
model-1579134871,1579134970.751,0.76,0.17,0.8,0.17
model-1579134871,1579134970.824,0.78,0.16,0.82,0.14
model-1579134871,1579134970.899,0.86,0.11,0.77,0.14
model-1579134871,1579134970.973,0.8,0.14,0.81,0.16
model-1579134871,1579134971.047,0.74,0.15,0.78,0.16
model-1579134871,1579134971.117,0.83,0.13,0.78,0.16
model-1579134871,1579134971.192,0.81,0.13,0.71,0.22
model-1579134871,1579134971.27,0.73,0.19,0.76,0.16
model-1579134871,1579134971.366,0.78,0.14,0.71,0.21
model-1579134871,1579134971.461,0.79,0.15,0.78,0.16
model-1579134871,1579134971.537,0.77,0.15,0.74,0.18
model-1579134871,1579134971.611,0.83,0.14,0.76,0.16
model-1579134871,1579134971.705,0.79,0.16,0.81,0.15
model-1579134871,1579134971.799,0.86,0.1,0.78,0.16
model-1579134871,1579134971.914,0.77,0.16,0.72,0.18
model-1579134871,1579134972.007,0.84,0.12,0.77,0.17
model-1579134871,1579134972.11,0.79,0.14,0.78,0.17
model-1579134871,1579134972.206,0.77,0.16,0.73,0.17
model-1579134871,1579134972.295,0.86,0.11,0.73,0.18
model-1579134871,1579134972.386,0.75,0.14,0.73,0.16
model-1579134871,1579134972.465,0.81,0.13,0.84,0.14
model-1579134871,1579134972.563,0.79,0.13,0.69,0.2
model-1579134871,1579134972.66,0.77,0.15,0.71,0.19
model-1579134871,1579134972.751,0.78,0.14,0.77,0.16
model-1579134871,1579134972.827,0.8,0.15,0.84,0.15
model-1579134871,1579134972.898,0.83,0.12,0.82,0.14
model-1579134871,1579134972.973,0.81,0.14,0.79,0.15
model-1579134871,1579134973.045,0.86,0.12,0.76,0.14
model-1579134871,1579134973.117,0.8,0.15,0.77,0.15
model-1579134871,1579134973.188,0.84,0.12,0.73,0.18
model-1579134871,1579134973.267,0.72,0.18,0.75,0.16
model-1579134871,1579134973.341,0.78,0.16,0.8,0.14
model-1579134871,1579134973.413,0.77,0.15,0.73,0.16
model-1579134871,1579134973.484,0.83,0.12,0.7,0.18
model-1579134871,1579134973.56,0.76,0.17,0.74,0.19
model-1579134871,1579134973.654,0.82,0.13,0.7,0.19
model-1579134871,1579134973.733,0.79,0.16,0.7,0.19
model-1579134871,1579134973.809,0.8,0.14,0.77,0.15
model-1579134871,1579134973.881,0.77,0.15,0.68,0.2
model-1579134871,1579134973.951,0.78,0.16,0.72,0.18
model-1579134871,1579134974.028,0.77,0.15,0.79,0.15
model-1579134871,1579134974.101,0.78,0.18,0.75,0.16
model-1579134871,1579134974.197,0.76,0.15,0.72,0.17
model-1579134871,1579134974.271,0.8,0.16,0.81,0.13
model-1579134871,1579134974.347,0.81,0.15,0.65,0.25
model-1579134871,1579134974.419,0.69,0.2,0.76,0.19
model-1579134871,1579134974.496,0.8,0.14,0.79,0.15
model-1579134871,1579134974.57,0.83,0.13,0.74,0.16
model-1579134871,1579134974.643,0.78,0.17,0.68,0.2
model-1579134871,1579134974.714,0.78,0.16,0.75,0.17
model-1579134871,1579134974.816,0.75,0.15,0.82,0.14
model-1579134871,1579134974.903,0.78,0.15,0.76,0.15
model-1579134871,1579134974.977,0.82,0.12,0.78,0.13
model-1579134871,1579134975.048,0.78,0.14,0.75,0.17
model-1579134871,1579134975.121,0.83,0.12,0.73,0.2
model-1579134871,1579134975.215,0.79,0.14,0.82,0.14
model-1579134871,1579134975.29,0.76,0.16,0.83,0.14
model-1579134871,1579134975.365,0.79,0.14,0.79,0.16
model-1579134871,1579134975.441,0.71,0.18,0.78,0.15
model-1579134871,1579134975.516,0.76,0.2,0.76,0.16
model-1579134871,1579134975.598,0.8,0.15,0.83,0.14
model-1579134871,1579134975.673,0.71,0.17,0.82,0.13
model-1579134871,1579134975.75,0.74,0.15,0.74,0.16
model-1579134871,1579134975.819,0.79,0.16,0.77,0.15
model-1579134871,1579134975.896,0.78,0.14,0.76,0.16
model-1579134871,1579134975.971,0.82,0.14,0.74,0.17
model-1579134871,1579134976.047,0.76,0.16,0.69,0.19
model-1579134871,1579134976.119,0.84,0.12,0.76,0.17
model-1579134871,1579134976.192,0.79,0.16,0.72,0.19
model-1579134871,1579134976.268,0.87,0.12,0.7,0.19
model-1579134871,1579134976.343,0.81,0.14,0.77,0.15
model-1579134871,1579134976.419,0.77,0.16,0.71,0.2
model-1579134871,1579134976.498,0.79,0.15,0.79,0.14
model-1579134871,1579134976.575,0.81,0.14,0.8,0.15
model-1579134871,1579134976.647,0.79,0.16,0.73,0.17
model-1579134871,1579134976.72,0.8,0.15,0.82,0.14
model-1579134871,1579134976.799,0.89,0.1,0.77,0.16
model-1579134871,1579134976.873,0.84,0.11,0.7,0.17
model-1579134871,1579134976.948,0.83,0.14,0.73,0.17
model-1579134871,1579134977.019,0.78,0.16,0.75,0.15
model-1579134871,1579134977.113,0.8,0.14,0.81,0.14
model-1579134871,1579134977.216,0.83,0.12,0.76,0.16
model-1579134871,1579134977.288,0.79,0.15,0.81,0.16
model-1579134871,1579134977.36,0.8,0.14,0.82,0.13
model-1579134871,1579134977.455,0.81,0.12,0.79,0.15
model-1579134871,1579134977.546,0.86,0.11,0.73,0.18
model-1579134871,1579134977.63,0.73,0.18,0.71,0.18
model-1579134871,1579134977.706,0.74,0.19,0.76,0.14
model-1579134871,1579134977.781,0.75,0.17,0.76,0.15
model-1579134871,1579134977.853,0.81,0.15,0.82,0.16
model-1579134871,1579134977.926,0.76,0.17,0.72,0.17
model-1579134871,1579134978.001,0.81,0.15,0.68,0.21
model-1579134871,1579134978.075,0.74,0.16,0.69,0.19
model-1579134871,1579134978.149,0.79,0.17,0.72,0.2
model-1579134871,1579134978.222,0.71,0.2,0.77,0.16
model-1579134871,1579134978.294,0.88,0.1,0.81,0.16
model-1579134871,1579134978.37,0.78,0.16,0.71,0.16
model-1579134871,1579134978.443,0.85,0.13,0.74,0.19
model-1579134871,1579134978.517,0.8,0.15,0.76,0.17
model-1579134871,1579134978.601,0.7,0.19,0.72,0.18
model-1579134871,1579134978.69,0.83,0.13,0.81,0.14
model-1579134871,1579134978.764,0.83,0.14,0.79,0.14
model-1579134871,1579134978.84,0.84,0.12,0.76,0.16
model-1579134871,1579134978.915,0.81,0.13,0.78,0.15
model-1579134871,1579134979.005,0.78,0.16,0.75,0.15
model-1579134871,1579134979.1,0.86,0.12,0.8,0.14
model-1579134871,1579134979.206,0.87,0.13,0.77,0.16
model-1579134871,1579134979.301,0.76,0.15,0.72,0.18
model-1579134871,1579134979.38,0.77,0.17,0.77,0.17
model-1579134871,1579134979.471,0.79,0.14,0.84,0.15
model-1579134871,1579134979.545,0.82,0.13,0.79,0.16
model-1579134871,1579134979.617,0.85,0.1,0.79,0.15
model-1579134871,1579134979.711,0.84,0.12,0.79,0.14
model-1579134871,1579134979.785,0.76,0.16,0.77,0.17
model-1579134871,1579134979.856,0.83,0.13,0.77,0.15
model-1579134871,1579134979.934,0.9,0.11,0.74,0.19
model-1579134871,1579134980.011,0.75,0.19,0.79,0.14
model-1579134871,1579134980.086,0.85,0.12,0.76,0.16
model-1579134871,1579134980.159,0.79,0.15,0.75,0.18
model-1579134871,1579134980.235,0.82,0.13,0.77,0.16
model-1579134871,1579134980.292,0.85,0.14,0.74,0.17
model-1579134871,1579134980.372,0.77,0.17,0.78,0.15
model-1579134871,1579134980.448,0.83,0.12,0.79,0.15
model-1579134871,1579134980.541,0.82,0.14,0.77,0.16
model-1579134871,1579134980.634,0.79,0.15,0.76,0.17
model-1579134871,1579134980.716,0.8,0.15,0.76,0.15
model-1579134871,1579134980.789,0.81,0.13,0.81,0.15
model-1579134871,1579134980.883,0.78,0.16,0.76,0.17
model-1579134871,1579134980.968,0.82,0.14,0.81,0.14
model-1579134871,1579134981.043,0.84,0.13,0.76,0.17
model-1579134871,1579134981.116,0.83,0.12,0.78,0.16
model-1579134871,1579134981.189,0.78,0.17,0.77,0.17
model-1579134871,1579134981.259,0.75,0.17,0.75,0.18
model-1579134871,1579134981.336,0.85,0.11,0.75,0.19
model-1579134871,1579134981.429,0.81,0.13,0.72,0.16
model-1579134871,1579134981.504,0.82,0.13,0.82,0.14
model-1579134871,1579134981.577,0.75,0.16,0.75,0.17
model-1579134871,1579134981.673,0.77,0.15,0.75,0.19
model-1579134871,1579134981.768,0.82,0.13,0.77,0.15
model-1579134871,1579134981.844,0.85,0.11,0.76,0.18
model-1579134871,1579134981.917,0.8,0.14,0.78,0.16
model-1579134871,1579134982.012,0.86,0.11,0.77,0.17
model-1579134871,1579134982.086,0.76,0.15,0.76,0.19
model-1579134871,1579134982.156,0.78,0.16,0.79,0.15
model-1579134871,1579134982.227,0.81,0.14,0.8,0.15
model-1579134871,1579134982.303,0.84,0.11,0.77,0.16
model-1579134871,1579134982.377,0.76,0.16,0.73,0.18
model-1579134871,1579134982.451,0.84,0.11,0.73,0.17
model-1579134871,1579134982.522,0.77,0.13,0.81,0.15
model-1579134871,1579134982.598,0.81,0.14,0.77,0.16
model-1579134871,1579134982.671,0.86,0.11,0.8,0.15
model-1579134871,1579134982.747,0.82,0.13,0.7,0.19
model-1579134871,1579134982.841,0.76,0.14,0.81,0.16
model-1579134871,1579134982.937,0.85,0.11,0.77,0.16
model-1579134871,1579134983.026,0.89,0.09,0.76,0.17
model-1579134871,1579134983.11,0.81,0.13,0.77,0.17
model-1579134871,1579134983.183,0.74,0.16,0.77,0.16
model-1579134871,1579134983.278,0.84,0.15,0.75,0.19
model-1579134871,1579134983.39,0.79,0.16,0.74,0.17
model-1579134871,1579134983.489,0.87,0.1,0.74,0.18
model-1579134871,1579134983.583,0.8,0.14,0.8,0.15
model-1579134871,1579134983.678,0.84,0.13,0.86,0.12
model-1579134871,1579134983.764,0.85,0.12,0.8,0.15
model-1579134871,1579134983.839,0.82,0.15,0.79,0.15
model-1579134871,1579134983.914,0.86,0.12,0.77,0.15
model-1579134871,1579134984.01,0.9,0.09,0.74,0.18
model-1579134871,1579134984.104,0.75,0.16,0.71,0.2
model-1579134871,1579134984.182,0.76,0.16,0.82,0.13
model-1579134871,1579134984.254,0.84,0.12,0.82,0.15
